CaseID,Activity,time:timestamp,REPAIR_IN_TIME_5D,DEVICETYPE,org:resource
11298,Approved,19.01225435154926,0,AB49,E
11298,NoteHotline,19.01225510978325,0,AB49,E
11298,StockEntry,19.01242635078098,0,AB49,E
11298,InDelivery,19.01242635078098,0,AB49,E
11298,Completed,19.01272697954418,0,AB49,E
11299,Creation,18.82092441739862,0,AB52,L
11299,DeviceReceived,18.822737904933145,0,AB52,L
11299,Letter,18.825849954953966,0,AB52,L
11299,Transmission,18.826250726561007,0,AB52,L
11299,Approved,18.82897512588804,0,AB52,L
11299,NoteHotline,18.828975245549,0,AB52,L
11299,InDelivery,18.831022090528528,0,AB52,L
11299,Completed,18.83125985986956,0,AB52,L
11300,Creation,19.00203709529822,0,AB61,L
11300,DeviceReceived,19.010221203390735,0,AB61,L
11300,Letter,19.01957230945906,0,AB61,L
11300,Transmission,19.02028211179656,0,AB61,L
11300,Approved,19.020737582543855,0,AB61,L
11300,NoteHotline,19.020737620958485,0,AB61,L
11300,InDelivery,19.022416455847377,0,AB61,L
11300,Completed,19.022554118081604,0,AB61,L
11301,Creation,19.002040025184712,1,AB64,J
11301,DeviceReceived,19.003001078992593,1,AB64,J
11301,Letter,19.003300874158455,1,AB64,J
11301,InDelivery,19.00378324415338,1,AB64,J
11301,NoteWorkshop,19.00409905927122,1,AB64,J
11301,Completed,19.004099103910235,1,AB64,J
11302,Creation,19.002046287508737,0,AB62,L
11302,DeviceReceived,19.003472767484908,0,AB62,L
11302,Letter,19.006672588015654,0,AB62,L
11302,InDelivery,19.010032971610222,0,AB62,L
11302,Completed,19.010329329958637,0,AB62,L
11303,Creation,19.002050514555282,1,AB41,G
11303,Letter,19.00522895962265,1,AB41,G
11303,InDelivery,19.00522895962265,1,AB41,G
11303,DeviceReceived,19.00546664996646,1,AB41,G
11303,NoteWorkshop,19.005467446798104,1,AB41,G
11303,Completed,19.005480012136225,1,AB41,G
11304,Creation,19.00205652520578,1,AB41,J
11304,NoteHotline,19.00205702842139,1,AB41,J
11304,DeviceReceived,19.00300587736127,1,AB41,J
11304,Letter,19.003300874158455,1,AB41,J
11304,NoteWorkshop,19.004017941305683,1,AB41,J
11304,InDelivery,19.00522895962265,1,AB41,J
11304,Completed,19.005415684855762,1,AB41,J
11305,Creation,19.00206490091711,0,AB62,L
11305,DeviceReceived,19.003956148403613,0,AB62,L
11305,Letter,19.00859418970634,0,AB62,L
11305,InDelivery,19.01242635078098,0,AB62,L
11305,Completed,19.012592140441125,0,AB62,L
11306,Creation,19.00207262238857,1,AB48,E
11306,DeviceReceived,19.003078509226718,1,AB48,E
11306,InDelivery,19.003300874158455,1,AB48,E
11306,Completed,19.0034909411988,1,AB48,E
11306,NoteWorkshop,19.003911714084218,1,AB48,E
11307,Creation,19.00207417114866,1,AB15,G
11307,NoteHotline,19.00207476381434,1,AB15,G
11307,Letter,19.003300874158455,1,AB15,G
11307,InDelivery,19.003300874158455,1,AB15,G
11307,DeviceReceived,19.00350833852147,1,AB15,G
11307,NoteWorkshop,19.003508969419975,1,AB15,G
11307,Completed,19.003612593284966,1,AB15,G
11308,Creation,19.002075910006404,1,AB36,G
11308,Letter,19.002335435564476,1,AB36,G
11308,InDelivery,19.002335435564476,1,AB36,G
11308,DeviceReceived,19.002541870812216,1,AB36,G
11308,NoteWorkshop,19.002542541440743,1,AB36,G
11308,Completed,19.002552097848394,1,AB36,G
11309,Creation,19.002083217648828,0,AB62,L
11309,DeviceReceived,19.006326908506164,0,AB62,L
11309,Transmission,19.008781254044376,0,AB62,L
11309,Approved,19.01227163582068,0,AB62,L
11309,NoteHotline,19.01227166349299,0,AB62,L
11309,InDelivery,19.014336938303657,0,AB62,L
11309,Completed,19.01455189962985,0,AB62,L
11310,Creation,19.002086136217947,1,AB20,J
11310,DeviceReceived,19.002590115798576,1,AB20,J
11310,Letter,19.00281827137042,1,AB20,J
11310,InDelivery,19.003300874158455,1,AB20,J
11310,NoteWorkshop,19.003606245857345,1,AB20,J
11310,Completed,19.003617003523182,1,AB20,J
11311,Creation,19.002090469326888,0,AB52,L
11311,DeviceReceived,19.0107396143282,0,AB52,L
11311,StatusRequest,19.016458257920203,0,AB52,L
11311,Letter,19.022889694791445,0,AB52,L
11311,Transmission,19.023130051648234,0,AB52,L
11311,Approved,19.023167563525494,0,AB52,L
11311,NoteHotline,19.023167623744833,0,AB52,L
11311,InDelivery,19.025252536003137,0,AB52,L
11311,Completed,19.025466649547514,0,AB52,L
11312,Creation,19.002110502023907,1,AB38,G
11312,Letter,19.00378324415338,1,AB38,G
11312,InDelivery,19.00378324415338,1,AB38,G
11312,DeviceReceived,19.003990641959213,1,AB38,G
11312,NoteWorkshop,19.00399150135311,1,AB38,G
11312,Completed,19.004016501579535,1,AB38,G
11313,Creation,19.002138054014452,0,AB56,L
11313,DeviceReceived,19.004439931667505,0,AB56,L
11313,Letter,19.00859418970634,0,AB56,L
11313,NoteWorkshop,19.008901137003054,0,AB56,L
11313,Approved,19.008931684395247,0,AB56,L
11313,NoteHotline,19.00924887010076,0,AB56,L
11313,Transmission,19.00924893116413,0,AB56,L
11313,InDelivery,19.015290864927028,0,AB56,L
11313,Completed,19.015565557287797,0,AB56,L
11314,Creation,19.00216716504333,0,AB40,L
11314,DeviceReceived,19.004439981869282,0,AB40,L
11314,Letter,19.010032971610222,0,AB40,L
11314,Transmission,19.01031752411307,0,AB40,L
11314,Approved,19.01067706022023,0,AB40,L
11314,NoteHotline,19.010677115653163,0,AB40,L
11314,InDelivery,19.011948132988586,0,AB40,L
11314,Completed,19.012224630537737,0,AB40,L
11315,Creation,19.002183193358313,0,AB52,L
11315,DeviceReceived,19.003472979653058,0,AB52,L
11315,Letter,19.006672588015654,0,AB52,L
11315,Transmission,19.00685738012019,0,AB52,L
11315,Approved,19.007328115661945,0,AB52,L
11315,NoteHotline,19.007328149033277,0,AB52,L
11315,InDelivery,19.010991010779723,0,AB52,L
11315,Completed,19.01114456097158,0,AB52,L
11316,Creation,19.002029921513188,0,AB65,L
11316,DeviceReceived,19.00878320343057,0,AB65,L
11316,Transmission,19.018804386622268,0,AB65,L
11316,Approved,19.01885951779691,0,AB65,L
11316,NoteHotline,19.018859572778112,0,AB65,L
11316,InDelivery,19.019097497618784,0,AB65,L
11316,Completed,19.019403875977677,0,AB65,L
11317,Creation,19.002038090565968,0,AB49,L
11317,DeviceReceived,19.00298889025058,0,AB49,L
11317,Letter,19.00619161007671,0,AB49,L
11317,Transmission,19.006510178060626,0,AB49,L
11317,InDelivery,19.011948132988586,0,AB49,L
11317,Approved,19.012144860953345,0,AB49,L
11317,NoteHotline,19.012145015937893,0,AB49,L
11317,Completed,19.012158903562735,0,AB49,L
11318,Creation,19.002049770909498,0,AB49,L
11318,DeviceReceived,19.004439814530013,0,AB49,L
11318,Letter,19.00859418970634,0,AB49,L
11318,NoteWorkshop,19.01217998094451,0,AB49,L
11318,InDelivery,19.01242635078098,0,AB49,L
11318,Completed,19.012662430766337,0,AB49,L
11319,Creation,19.00206316204022,1,AB52,E
11319,NoteHotline,19.002063665252493,1,AB52,E
11319,Letter,19.00281827137042,1,AB52,E
11319,DeviceReceived,19.003122667805286,1,AB52,E
11319,StockEntry,19.00378324415338,1,AB52,E
11319,InDelivery,19.00378324415338,1,AB52,E
11319,NoteWorkshop,19.00394406616983,1,AB52,E
11319,Completed,19.00394523254426,1,AB52,E
11320,Creation,19.002065091019222,0,AB61,L
11320,DeviceReceived,19.00444004322701,0,AB61,L
11320,StatusRequest,19.006988894167897,0,AB61,L
11320,Letter,19.00715333472603,0,AB61,L
11320,Transmission,19.007391168804762,0,AB61,L
11320,Approved,19.00741412100821,0,AB61,L
11320,NoteHotline,19.013195502670975,0,AB61,L
11320,InDelivery,19.013382100835333,0,AB61,L
11320,Completed,19.013647375189542,0,AB61,L
11321,Creation,19.00207507132941,1,AB44,E
11321,NoteHotline,19.002076698362135,1,AB44,E
11321,DeviceReceived,19.003131062518115,1,AB44,E
11321,StockEntry,19.00378324415338,1,AB44,E
11321,InDelivery,19.00378324415338,1,AB44,E
11321,NoteWorkshop,19.0039831975682,1,AB44,E
11321,Completed,19.003989157549835,1,AB44,E
11322,Creation,19.002075736679885,0,AB53,H
11322,DeviceReceived,19.003178039214585,0,AB53,H
11322,StatusRequest,19.009747367136058,0,AB53,H
11322,InDelivery,19.01242635078098,0,AB53,H
11322,Completed,19.012764369238468,0,AB53,H
11323,Creation,19.002080332618107,0,AB34,J
11323,Letter,19.00619161007671,0,AB34,J
11323,DeviceReceived,19.006450676616414,0,AB34,J
11323,NoteWorkshop,19.009871361740142,0,AB34,J
11323,Transmission,19.009886041008773,0,AB34,J
11323,InDelivery,19.01242635078098,0,AB34,J
11323,Approved,19.012740455263124,0,AB34,J
11323,NoteHotline,19.01274052164553,0,AB34,J
11323,Completed,19.012770979639665,0,AB34,J
11324,Creation,19.002089530022285,0,AB52,L
11324,DeviceReceived,19.003956254436428,0,AB52,L
11324,Letter,19.00859418970634,0,AB52,L
11324,InDelivery,19.011948132988586,0,AB52,L
11324,StatusRequest,19.012162075161445,0,AB52,L
11324,Completed,19.012215536949352,0,AB52,L
11325,Creation,19.002093930209444,1,AB49,E
11325,NoteHotline,19.002094729733116,1,AB49,E
11325,Letter,19.002335435564476,1,AB49,E
11325,DeviceReceived,19.00263573207817,1,AB49,E
11325,StockEntry,19.003300874158455,1,AB49,E
11325,InDelivery,19.003300874158455,1,AB49,E
11325,NoteWorkshop,19.003510901195224,1,AB49,E
11325,Completed,19.00351185591514,1,AB49,E
11326,Creation,19.002099565999025,0,AB34,J
11326,DeviceReceived,19.00300302850721,0,AB34,J
11326,Letter,19.003300874158455,0,AB34,J
11326,Transmission,19.006394055386345,0,AB34,J
11326,Approved,19.00643626414262,0,AB34,J
11326,NoteHotline,19.006436303110576,0,AB34,J
11326,NoteWorkshop,19.00739085179705,0,AB34,J
11326,InDelivery,19.009553607615853,0,AB34,J
11326,Completed,19.009852998481666,0,AB34,J
11327,Creation,19.002103708955037,1,AB52,E
11327,DeviceReceived,19.009222956689655,1,AB52,E
11327,Letter,19.010032971610222,1,AB52,E
11327,StockEntry,19.010032971610222,1,AB52,E
11327,InDelivery,19.010032971610222,1,AB52,E
11327,NoteWorkshop,19.01021717157089,1,AB52,E
11327,Completed,19.01021731021696,1,AB52,E
11327,NoteHotline,19.010229671823225,1,AB52,E
11328,Creation,19.002107169791774,1,AB52,E
11328,NoteHotline,19.00210783512089,1,AB52,E
11328,DeviceReceived,19.005509421654068,1,AB52,E
11328,StockEntry,19.005710400686663,1,AB52,E
11328,InDelivery,19.005710400686663,1,AB52,E
11328,NoteWorkshop,19.005981326667044,1,AB52,E
11328,Completed,19.005985052578204,1,AB52,E
11329,Creation,19.002109847878543,0,AB44,J
11329,DeviceReceived,19.003487071984157,0,AB44,J
11329,Letter,19.00378324415338,0,AB44,J
11329,NoteWorkshop,19.005444343995027,0,AB44,J
11329,Transmission,19.006043963570598,0,AB44,J
11329,Approved,19.006388287868475,0,AB44,J
11329,NoteHotline,19.006388321271185,0,AB44,J
11329,InDelivery,19.00715333472603,0,AB44,J
11329,Completed,19.00742385342877,0,AB44,J
11330,Creation,19.002127291608495,0,AB49,L
11330,DeviceReceived,19.004439875887748,0,AB49,L
11330,Transmission,19.007420766871363,0,AB49,L
11330,Approved,19.00885027999442,0,AB49,L
11330,NoteHotline,19.008850335528706,0,AB49,L
11330,StatusRequest,19.012728279549613,0,AB49,L
11330,InDelivery,19.013859633533816,0,AB49,L
11330,Completed,19.014066184198462,0,AB49,L
11331,Creation,19.002130623773574,1,AB20,J
11331,Letter,19.004265381579675,1,AB20,J
11331,DeviceReceived,19.004463894363344,1,AB20,J
11331,InDelivery,19.00619161007671,1,AB20,J
11331,NoteWorkshop,19.006465567617777,1,AB20,J
11331,Completed,19.006510779235935,1,AB20,J
11332,Creation,19.002139971667358,0,AB61,L
11332,DeviceReceived,19.00698580626767,0,AB61,L
11332,Letter,19.011948132988586,0,AB61,L
11332,Transmission,19.01228563790926,0,AB61,L
11332,Approved,19.01259046956808,0,AB61,L
11332,NoteHotline,19.012591432256865,0,AB61,L
11332,StatusRequest,19.01641604568503,0,AB61,L
11332,InDelivery,19.01672005082417,0,AB61,L
11332,Completed,19.016988390842307,0,AB61,L
11333,Creation,18.820953602298186,0,AB52,L
11333,DeviceReceived,18.830055904499268,0,AB52,L
11333,StatusRequest,18.833651229452702,0,AB52,L
11333,Letter,18.833883982025093,0,AB52,L
11333,Transmission,18.837023455833545,0,AB52,L
11333,InDelivery,18.83730747540529,0,AB52,L
11333,Approved,18.837594175873342,0,AB52,L
11333,NoteHotline,18.837594254962696,0,AB52,L
11333,Completed,18.837607627564285,0,AB52,L
11334,Creation,19.002152165170195,1,AB40,E
11334,NoteHotline,19.002152869604608,1,AB40,E
11334,Letter,19.00281827137042,1,AB40,E
11334,DeviceReceived,19.003112848750362,1,AB40,E
11334,StockEntry,19.00378324415338,1,AB40,E
11334,InDelivery,19.00378324415338,1,AB40,E
11334,Completed,19.003985507902375,1,AB40,E
11335,Creation,19.002154943769714,1,AB52,E
11335,NoteHotline,19.00215615695863,1,AB52,E
11335,Letter,19.00281827137042,1,AB52,E
11335,DeviceReceived,19.00312603016712,1,AB52,E
11335,StockEntry,19.00378324415338,1,AB52,E
11335,InDelivery,19.00378324415338,1,AB52,E
11335,Completed,19.00398223213712,1,AB52,E
11336,Creation,19.002156168140086,0,AB65,J
11336,NoteHotline,19.002157174470778,0,AB65,J
11336,DeviceReceived,19.003989068261983,0,AB65,J
11336,Letter,19.00522895962265,0,AB65,J
11336,NoteWorkshop,19.00592397707239,0,AB65,J
11336,InDelivery,19.009553607615853,0,AB65,J
11336,Completed,19.009769560686678,0,AB65,J
11337,Creation,19.002157644091422,0,AB8,E
11337,NoteHotline,19.00216013195901,0,AB8,E
11337,Letter,19.00522895962265,0,AB8,E
11337,DeviceReceived,19.005530923821627,0,AB8,E
11337,StatusRequest,19.015502526502964,0,AB8,E
11337,StockEntry,19.01957230945906,0,AB8,E
11337,InDelivery,19.01957230945906,0,AB8,E
11337,NoteWorkshop,19.019721218742514,0,AB8,E
11337,Completed,19.01972666816546,0,AB8,E
11338,Creation,19.00216034440584,1,AB37,E
11338,Letter,19.00378324415338,1,AB37,E
11338,DeviceReceived,19.003920543064968,1,AB37,E
11338,InDelivery,19.004265381579675,1,AB37,E
11338,Completed,19.004412526698133,1,AB37,E
11338,NoteWorkshop,19.005366249671678,1,AB37,E
11339,Creation,19.002162183746268,1,AB22,J
11339,NoteHotline,19.002163821818634,1,AB22,J
11339,DeviceReceived,19.003000525977725,1,AB22,J
11339,Letter,19.003300874158455,1,AB22,J
11339,InDelivery,19.00378324415338,1,AB22,J
11339,NoteWorkshop,19.004043677455982,1,AB22,J
11339,Completed,19.00407786109287,1,AB22,J
11340,Creation,19.002165090903574,0,AB61,L
11340,DeviceReceived,19.003473035486774,0,AB61,L
11340,Letter,19.006672588015654,0,AB61,L
11340,Transmission,19.006945595928812,0,AB61,L
11340,Approved,19.006969726777257,0,AB61,L
11340,NoteHotline,19.006969804671606,0,AB61,L
11340,StatusRequest,19.009879733276886,0,AB61,L
11340,InDelivery,19.011948132988586,0,AB61,L
11340,Completed,19.01221840395693,0,AB61,L
11341,Creation,19.002176708267044,0,AB52,L
11341,DeviceReceived,19.006985878596975,0,AB52,L
11341,Transmission,19.01228686654167,0,AB52,L
11341,Approved,19.012601291464502,0,AB52,L
11341,NoteHotline,19.012601319127686,0,AB52,L
11341,InDelivery,19.01672005082417,0,AB52,L
11341,Completed,19.017033118195222,0,AB52,L
11342,Creation,19.00218090121879,0,AB62,L
11342,DeviceReceived,19.02449822592701,0,AB62,L
11342,Letter,19.036964277433228,0,AB62,L
11342,NoteWorkshop,19.037139404838836,0,AB62,L
11342,InDelivery,19.038828596757654,0,AB62,L
11342,Completed,19.039075676395857,0,AB62,L
11343,Creation,19.002183165405423,0,AB52,L
11343,NoteHotline,19.002677188949985,0,AB52,L
11343,DeviceReceived,19.006986579634567,0,AB52,L
11343,Letter,19.01242635078098,0,AB52,L
11343,InDelivery,19.01242635078098,0,AB52,L
11343,NoteWorkshop,19.012613324877456,0,AB52,L
11343,Completed,19.012712585328536,0,AB52,L
11344,Creation,19.002185384862404,0,AB52,L
11344,DeviceReceived,19.00444010458473,0,AB52,L
11344,Letter,19.010032971610222,0,AB52,L
11344,Transmission,19.015488183217407,0,AB52,L
11344,InDelivery,19.015767487214582,0,AB52,L
11344,Approved,19.015978777757514,0,AB52,L
11344,NoteHotline,19.01597882738335,0,AB52,L
11344,Completed,19.016037400696426,0,AB52,L
11345,Creation,19.002188851007034,1,AB47,E
11345,NoteHotline,19.002190472264108,1,AB47,E
11345,Letter,19.005710400686663,1,AB47,E
11345,StockEntry,19.005710400686663,1,AB47,E
11345,InDelivery,19.005710400686663,1,AB47,E
11345,DeviceReceived,19.005911406172086,1,AB47,E
11345,NoteWorkshop,19.005911550986195,1,AB47,E
11345,Completed,19.00597946092156,1,AB47,E
11346,Creation,19.002192166195414,0,AB59,L
11346,DeviceReceived,19.004399602091077,0,AB59,L
11346,StatusRequest,19.01022687674931,0,AB59,L
11346,Transmission,19.012169442309155,0,AB59,L
11346,Approved,19.012181569479175,0,AB59,L
11346,NoteHotline,19.012181602688933,0,AB59,L
11346,NoteWorkshop,19.012204804969638,0,AB59,L
11346,InDelivery,19.013382100835333,0,AB59,L
11346,Completed,19.017038378485182,0,AB59,L
11347,Creation,19.0021959062514,0,AB61,L
11347,DeviceReceived,19.00632696418076,0,AB61,L
11347,Transmission,19.012218365213638,0,AB61,L
11347,Approved,19.012269145310082,0,AB61,L
11347,NoteHotline,19.012269222792728,0,AB61,L
11347,InDelivery,19.012904339990424,0,AB61,L
11347,Completed,19.013133970167008,0,AB61,L
11348,Letter,19.00185236651549,0,AB52,
11348,Creation,19.002037978738183,0,AB52,
11348,DeviceReceived,19.002038224759296,0,AB52,
11348,NoteWorkshop,19.002039723250242,0,AB52,
11348,StockEntry,19.00522895962265,0,AB52,
11348,InDelivery,19.00522895962265,0,AB52,
11348,Transmission,19.005417440202898,0,AB52,
11348,Approved,19.005447280632747,0,AB52,
11348,NoteHotline,19.005447347501057,0,AB52,
11348,Completed,19.005524148376377,0,AB52,
11349,Letter,19.00185236651549,0,AB62,
11349,Creation,19.002138478917455,0,AB62,
11349,DeviceReceived,19.002138568370693,0,AB62,
11349,Transmission,19.0054168885227,0,AB62,
11349,StockEntry,19.00619161007671,0,AB62,
11349,InDelivery,19.00619161007671,0,AB62,
11349,Approved,19.0063768919125,0,AB62,
11349,NoteWorkshop,19.006398625953615,0,AB62,
11349,Completed,19.006414558754386,0,AB62,
11349,NoteHotline,19.0064526862187,0,AB62,
11350,Creation,18.820973163410816,0,AB61,E
11350,DeviceReceived,18.822693673476373,0,AB61,E
11350,Letter,18.824696949574758,0,AB61,E
11350,NoteWorkshop,18.82494284874212,0,AB61,E
11350,StockEntry,18.827001632442688,0,AB61,E
11350,InDelivery,18.827001632442688,0,AB61,E
11350,Completed,18.827272863411256,0,AB61,E
11351,Letter,19.00185236651549,0,AB49,
11351,Creation,19.002140357433824,0,AB49,
11351,DeviceReceived,19.00215036494667,0,AB49,
11351,NoteWorkshop,19.00215080102596,0,AB49,
11351,StatusRequest,19.00311089944983,0,AB49,
11351,Transmission,19.005419173256886,0,AB49,
11351,StockEntry,19.005710400686663,0,AB49,
11351,InDelivery,19.005710400686663,0,AB49,
11351,Approved,19.005917995192707,0,AB49,
11351,Completed,19.005993000028415,0,AB49,
11351,NoteHotline,19.006018702106648,0,AB49,
11352,Creation,19.002031414425147,1,AB42,E
11352,StatusRequest,19.002031565393647,1,AB42,E
11352,NoteHotline,19.002032163676002,1,AB42,E
11352,DeviceReceived,19.003142534619826,1,AB42,E
11352,Letter,19.00378324415338,1,AB42,E
11352,StockEntry,19.00378324415338,1,AB42,E
11352,InDelivery,19.00378324415338,1,AB42,E
11352,Completed,19.004028320665423,1,AB42,E
11352,NoteWorkshop,19.00536535802153,1,AB42,E
11353,Creation,19.002022087882438,1,AB37,E
11353,NoteHotline,19.00202279799996,1,AB37,E
11353,DeviceReceived,19.002649551226405,1,AB37,E
11353,StockEntry,19.00281827137042,1,AB37,E
11353,InDelivery,19.00281827137042,1,AB37,E
11353,NoteWorkshop,19.003080843994216,1,AB37,E
11353,Completed,19.003161948645985,1,AB37,E
11354,Creation,19.00202304402481,0,AB49,L
11354,DeviceReceived,19.003956092596862,0,AB49,L
11354,Transmission,19.00743945847226,0,AB49,L
11354,Approved,19.00876423701887,0,AB49,L
11354,NoteHotline,19.008764275896215,0,AB49,L
11354,InDelivery,19.013859633533816,0,AB49,L
11354,Completed,19.013989975815317,0,AB49,L
11355,Creation,19.002028792042733,0,AB20,L
11355,DeviceReceived,19.00347260556708,0,AB20,L
11355,Letter,19.006672588015654,0,AB20,L
11355,Transmission,19.012170178467436,0,AB20,L
11355,Approved,19.02070736623614,0,AB20,L
11355,InDelivery,19.02194299284217,0,AB20,L
11355,Completed,19.022082106815294,0,AB20,L
11355,NoteHotline,19.022108966046446,0,AB20,L
11356,Creation,19.00204115464248,1,AB58,G
11356,Letter,19.002335435564476,1,AB58,G
11356,InDelivery,19.002335435564476,1,AB58,G
11356,DeviceReceived,19.002539367128403,1,AB58,G
11356,Completed,19.00257558610438,1,AB58,G
11357,Creation,19.002051671957766,1,AB53,E
11357,DeviceReceived,19.009369934788733,1,AB53,E
11357,Letter,19.01051210592485,1,AB53,E
11357,StockEntry,19.010991010779723,1,AB53,E
11357,InDelivery,19.010991010779723,1,AB53,E
11357,NoteWorkshop,19.01127879763938,1,AB53,E
11357,Completed,19.01127890843855,1,AB53,E
